Jakarta, Latitude, Longtitude
Kota Jakarta Pusat -6.1822261, 106.7952646
Kota Jakarta Utara -6.1355194, 106.6770849
Kota Jakarta Barat -6.1580079, 106.7579349
Kota Jakarta Selatan -6.2668278, 106.8133202
Kota Jakarta Timur -6.225014, 106.900447
Kabupaten Kepulauan Seribu -5.7374057, 106.601142
